ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
macuna,,150,mcn,myy,{},-0.333333333,-70.16666667,South America,,Macuna,1412,False,False
macushi,,45,mac,mbc,{},4.0,-60.0,South America,,Macushi,1371,False,False
mada in cameroon,,109,mda,mxu,{},10.83333333,14.16666667,Africa,,Mada (in Cameroon),1417,False,False
mada in nigeria,,135,mdz,mda,{},8.75,8.25,Africa,,Mada (in Nigeria),1430,False,False
madi,,93,mad,mhi,{},3.25,31.5,Africa,,Ma'di,1372,False,False
madimadi,,113,mdm,,{},-34.5,143.5,,,Madimadi,1423,False,False
madurese,,14,mdr,mad,{},-7.0,113.5,Papunesia,,Madurese,1426,False,False
mae,,25,mae,mme,{},-16.0,167.25,Papunesia,,Mae,1373,False,False
magahi,,84,mgh,mag,{},23.5,85.5,Eurasia,,Magahi,1445,False,False
magar,,88,mag,mgp,{},28.0,83.0,Eurasia,,Magar,1374,False,False
magar syangja,,88,msy,mrd,{},28.08333333,83.83333333,Eurasia,,Magar (Syangja),1586,False,False
magi,,406,mgi,mgu,{},-10.33333333,149.3333333,Papunesia,,Magi,1446,False,False
magindanao,,30,mgn,mdh,{},6.833333333,124.5,Papunesia,,Magindanao,1449,False,False
mahican,,13,mhc,xpq,{},42.66666667,-73.5,North America,,Mahican,1453,False,False
mah meri,,312,mhm,mhe,{},2.833333333,101.5,Eurasia,,Mah Meri,1457,False,False
maidu northeast,,357,mne,nmu,{},40.0,-120.6666667,North America,,Maidu (Northeast),1518,False,False
maipure,,152,mpr,,{},5.5,-67.5,South America,,Maipure,1553,False,False
mairasi,,428,mrs,zrs,{},-3.5,134.0,Papunesia,,Mairasi,1572,False,False
maisin,,25,msn,mbq,{},-9.5,149.1666667,Papunesia,,Maisin,1583,False,False
maithili,,84,mai,mai,{},26.0,86.0,Eurasia,,Maithili,1376,False,False
majang,,140,maj,mpe,{},6.75,35.0,Africa,,Majang,1377,False,False
makaa,,31,mkz,mcp,{},3.416666667,12.25,Africa,,Makaa,1492,False,False
makah,,377,mak,myh,{},48.33333333,-124.6666667,North America,,Makah,1378,True,True
makasae,,411,mkj,mkz,{},-8.666666667,126.5,Papunesia,,Makasae,1483,False,False
makassar,,87,mks,mak,{},-5.416666667,119.5833333,Papunesia,,Makassar,1489,False,False
maklew,,412,mkl,mgf,{},-7.666666667,139.4166667,Papunesia,,Maklew,1484,False,False
makonde,,31,mkd,kde,{},-11.0,40.0,Africa,,Makonde,1478,False,False
maku,,413,mkw,,{},0.416666667,-69.83333333,South America,,Máku,1491,False,False
makua,,31,mua,"mgh, xsq",{},-15.0,38.66666667,Africa,,Makua,1599,False,False
malacca creole,,34,mlc,mcm,{},2.2,102.25,Eurasia,,Malacca Creole,1494,False,False
malagasy,,394,mal,plt,{},-20.0,47.0,Africa,,Malagasy,1379,True,True
malakmalak,,414,mlk,mpb,{},-13.41666667,130.4166667,Australia,,Malakmalak,1498,False,False
malay,,14,mly,zsm,{},3.0,102.0,Eurasia,,Malay,1503,False,False
malayalam,,116,mym,mal,{},10.0,76.5,Eurasia,,Malayalam,1641,False,False
malay kuala lumpur,,14,myk,zlm,{},3.166666667,101.7,Eurasia,,Malay (Kuala Lumpur),1640,False,False
malay ulu muar,,14,mmu,zmi,{},2.666666667,102.5,Eurasia,,Malay (Ulu Muar),1512,False,False
maleu,,25,mlu,mgl,{},-5.716666667,148.4166667,Papunesia,,Maleu,1502,False,False
malgwa,,109,mlg,mfi,{},11.5,13.75,Africa,,Malgwa,1496,False,False
mali,,148,mli,gcc,{},-4.833333333,152.25,Papunesia,,Mali,1497,False,False
maltese,,4,mlt,mlt,{},35.91666667,14.41666667,Eurasia,,Maltese,1501,False,False
malto,,163,mto,kmj,{},25.0,87.33333333,Eurasia,,Malto,1594,False,False
mam,,17,mam,mam,{},15.0,-91.83333333,North America,,Mam,1380,False,False
mamanwa,,30,mmn,mmn,{},9.416666667,125.5,Papunesia,,Mamanwa,1508,False,False
mamasa,,87,mms,mqj,{},-3.083333333,119.6666667,Papunesia,,Mamasa,1511,False,False
mambai,,343,mmi,mcs,{},9.666666667,14.0,Africa,,Mambai,1507,False,False
mambila,,31,mla,"mcu, mzk",{},6.75,11.5,Africa,,Mambila,1493,False,False
mambwe,,31,mmw,mgr,{},-9.083333333,31.16666667,Africa,,Mambwe,1514,False,False
mampruli,,144,mmp,maw,{},10.33333333,-0.666666667,Africa,,Mampruli,1510,False,False
mamvu,,388,mmv,mdi,{},3.25,29.0,Africa,,Mamvu,1513,False,False
manadonese,,14,mds,xmm,{},1.5,124.8333333,Papunesia,,Manadonese,1427,False,False
manam,,25,mnm,mva,{},-4.0,145.0,Papunesia,,Manam,1523,False,False
manambu,,54,mbu,mle,{},-4.25,142.8333333,Papunesia,,Manambu,1402,False,False
manange,,56,nmm,nmm,{},28.58333333,84.0,Eurasia,,Manange,1751,False,False
manchu,,258,mnc,mnc,{},49.5,127.5,Eurasia,,Manchu,1516,False,False
mandaic modern,,4,mma,mid,{},31.0,48.5,Eurasia,,Mandaic (Modern),1504,False,False
mandan,,142,mdn,mhq,{},46.5,-102.5,North America,,Mandan,1424,False,False
mandar,,87,mnr,mdr,{},-3.416666667,119.0833333,Papunesia,,Mandar,1525,False,False
mandarin,,204,mnd,cmn,{},34.0,110.0,Eurasia,,Mandarin,1517,True,True
mandinka,,108,mdk,mnk,{},13.0,-15.66666667,Africa,,Mandinka,1421,False,False
mandinka gambian,,108,mkg,mnk,{},13.41666667,-16.0,Africa,,Mandinka (Gambian),1480,False,False
manem,,61,mem,jet,{},-3.0,140.8333333,Papunesia,,Manem,1438,False,False
mangapmbula,,25,mmb,mna,{},-5.666666667,148.0833333,Papunesia,,Mangap-Mbula,1505,False,False
mangarrayi,,434,myi,mpc,{},-14.66666667,133.5,Australia,,Mangarrayi,1639,True,True
mangbetu,,399,mbt,mdj,{},2.5,26.5,Africa,,Mangbetu,1401,False,False
manggarai,,49,mng,mqy,{},-8.5,120.3333333,Papunesia,,Manggarai,1519,False,False
mangghuer,,110,mgg,mjg,{},36.0,102.0,Eurasia,,Mangghuer,1444,False,False
mango,,103,mgq,mge,{},8.75,17.0,Africa,,Mango,1451,False,False
maninka,,108,mnk,emk,{},10.5,-9.5,Africa,,Maninka,1522,False,False
maninka western,,108,maw,mlq,{},13.0,-11.0,Africa,,Maninka (Western),1388,False,False
manjaku,,143,mjk,mfv,{},12.0,-16.25,Africa,,Manjaku,1475,False,False
mankanya,,143,mkn,knf,{},12.08333333,-15.91666667,Africa,,Mankanya,1485,False,False
mankon,,31,mkq,nge,{},6.0,10.16666667,Africa,,Mankon,1487,False,False
mano,,136,man,mev,{},7.0,-9.0,Africa,,Mano,1381,False,False
manobo western bukidnon,,30,mwb,mbb,{},7.666666667,124.75,Papunesia,,Manobo (Western Bukidnon),1615,False,False
mansi,,296,mns,mns,{},62.0,62.0,Eurasia,,Mansi,1526,False,False
mantjiltjara,,117,mnj,mpj,{},-22.66666667,125.0833333,Australia,,Mantjiltjara,1521,False,False
manx,,162,mnx,glv,{},54.16666667,-4.5,Eurasia,,Manx,1530,False,False
maori,,25,mao,mri,{},-40.0,176.0,Papunesia,,Maori,1382,False,True
mapoyo,,45,mpy,mcg,{},6.0,-67.0,South America,,Mapoyo,1556,False,False
mapudungun,,395,map,arn,{},-38.0,-72.0,South America,,Mapudungun,1383,True,True
mara,,424,mra,mec,{},-15.0,135.1666667,Australia,,Mara,1559,False,False
maranao,,30,mrn,mrw,{},7.833333333,124.25,Papunesia,,Maranao,1568,False,False
maranungku,,250,mku,zmr,{},-13.66666667,130.0,Australia,,Maranungku,1490,False,True
marathi,,84,mhi,mar,{},19.0,76.0,Eurasia,,Marathi,1454,False,False
marchha,,56,mrc,rnp,{},30.25,79.58333333,Eurasia,,Marchha,1560,False,False
margany,,35,mny,zmc,{},-27.0,144.5,Australia,,Margany,1531,False,False
margi,,109,mrg,mrt,{},11.0,13.0,Africa,,Margi,1562,False,False
maricopa,,183,mar,mrc,{},33.16666667,-113.1666667,North America,,Maricopa,1384,True,True
mari hill,,393,mah,mrj,{},57.0,58.0,Eurasia,,Mari (Hill),1375,False,False
mari meadow,,393,mme,mhr,{},57.0,48.0,Eurasia,,Mari (Meadow),1506,False,False
marind,,154,mrd,mrz,{},-7.833333333,140.1666667,Papunesia,,Marind,1561,False,True
maring,,221,mav,mbw,{},-5.5,144.6666667,Papunesia,,Maring,1387,False,False
maringarr,,425,mrr,zmt,{},-14.25,130.0,Australia,,Maringarr,1571,False,False
marquesan,,25,mrq,"mqm, mrq",{},-8.916666667,-140.0833333,Papunesia,,Marquesan,1570,False,False
marrithiyel,,425,mrh,mfr,{},-13.83333333,130.0,Australia,,Marrithiyel,1563,False,False
marshallese,,25,msh,mah,{},7.116666667,171.05,Papunesia,,Marshallese,1579,False,False
martinique creole,,34,mqc,gcf,{},14.66666667,-61.0,North America,,Martinique Creole,1557,False,False
martuthunira,,117,mrt,vma,{},-20.83333333,116.5,Australia,,Martuthunira,1573,True,True
martu wangka,,117,mwa,mpj,{},-21.5,126.0,Australia,,Martu Wangka,1614,False,False
maru,,20,mru,mhx,{},23.5,98.5,Eurasia,,Maru,1574,False,False
masa,,381,mas,mcn,{},10.5,15.5,Africa,,Masa,1385,False,False
masakin,,318,msk,jle,{},10.66666667,30.0,Africa,,Masakin,1580,False,False
masalit,,392,msl,mls,{},13.33333333,22.0,Africa,,Masalit,1581,False,False
massachusett,,13,mtt,wam,{},42.5,-71.0,North America,,Massachusett,1597,False,False
matis,,55,mts,mpq,{},-4.416666667,-70.25,South America,,Matis,1596,False,False
matngele,,350,mdl,zml,{},-13.83333333,130.4166667,Australia,,Matngele,1422,False,False
matses,,55,myr,mcf,{},-5.416666667,-73.25,South America,,Matsés,1644,False,False
mattole,,37,mtl,mvb,{},40.16666667,-124.1666667,North America,,Mattole,1593,False,False
matukar,,25,mtk,mjk,{},-4.916666667,145.75,Papunesia,,Matukar,1592,False,False
matuumbi,,31,mtb,mgw,{},-8.5,39.0,Africa,,Matuumbi,1588,False,False
mauka,,108,mka,mxx,{},8.333333333,-7.5,Africa,,Mauka,1476,False,False
maung,,311,mau,mph,{},-11.91666667,133.5,Australia,,Maung,1386,True,True
mauritian creole,,34,mcr,mfe,{},-20.33333333,57.5,Africa,,Mauritian Creole,1414,False,False
mawchi,,84,mwc,mke,{},21.33333333,73.66666667,Eurasia,,Mawchi,1616,False,False
maxakali,,396,max,mbl,{},-18.0,-40.0,South America,,Maxakalí,1389,False,False
maya,,63,mya,slz,{},-1.25,130.9166667,Papunesia,,Ma'ya,1637,False,False
mayangna,,410,sum,yan,{},13.0,-84.5,North America,,Mayangna,2182,False,False
maybrat,,11,may,ayz,{},-1.333333333,132.5,Papunesia,,Maybrat,1390,True,True
mayiyapi,,35,myy,,{},-20.0,141.0,Australia,,Mayi-Yapi,1645,False,False
mayo,,435,myo,mfy,{},26.0,-108.0,North America,,Mayo,1643,False,False
mayogo,,107,myg,mdm,{},3.0,29.0,Africa,,Mayogo,1638,False,False
mazahua,,397,maz,"maz, mmc",{},19.41666667,-99.91666667,North America,,Mazahua,1391,False,False
mazanderani,,138,mzn,mzn,{},36.5,52.0,Eurasia,,Mazanderani,1648,False,False
mazatec chiquihuitlan,,181,mzc,maq,{},17.75,-96.91666667,North America,,Mazatec (Chiquihuitlán),1646,False,False
mazatec huautla,,181,mzh,mau,{},18.25,-96.83333333,North America,,Mazatec (Huautla),1647,False,False
mba,,107,mba,mfc,{},1.0,25.0,Africa,,Mba,1392,False,False
mbabaram,,35,mbb,,{},-17.16666667,145.0,Australia,,Mbabaram,1393,False,False
mbalanhu,,31,mhu,lnb,{},-17.5,15.0,Africa,,Mbalanhu,1458,False,False
mbara,,109,mbr,mpk,{},11.0,15.41666667,Africa,,Mbara,1400,False,False
mbay,,103,mby,myb,{},8.25,17.5,Africa,,Mbay,1403,False,False
mbe,,31,mbz,mtk,{},6.283333333,11.08333333,Africa,,Mbe',1404,False,False
mbere,,31,mbe,mdt,{},-0.5,14.0,Africa,,Mbere,1394,False,False
mbili,,31,mbi,baw,{},6.116666667,10.2,Africa,,Mbili,1396,False,False
mbodomo,,269,mdo,gmm,{},4.5,15.5,Africa,,Mbodomo,1425,False,False
mbole,,31,mbl,mdq,{},-0.666666667,24.66666667,Africa,,Mbole,1397,False,False
mbosi,,31,mdw,mdw,{},-1.25,15.5,Africa,,Mbosi,1429,False,False
mbugu,,36,mbg,mhd,{},-4.333333333,38.16666667,Africa,,Mbugu,1395,False,False
mbum,,343,mbm,mdd,{},7.75,13.16666667,Africa,,Mbum,1398,False,False
meen,,140,mee,mym,{},5.0,37.0,Africa,,Me'en,1433,False,False
mehek,,407,mhk,nux,{},-3.75,142.5,Papunesia,,Mehek,1455,False,False
mehri,,4,meh,gdq,{},17.0,51.5,Eurasia,,Mehri,1434,False,False
meithei,,33,mei,mni,{},24.75,94.0,Eurasia,,Meithei,1435,True,True
mekens,,404,mek,skf,{},-12.5,-61.5,South America,,Mekens,1436,False,False
mekeo,,25,mke,mek,{},-8.333333333,146.5,Papunesia,,Mekeo,1479,False,False
melanau,,119,mel,mel,{},2.5,111.5,Papunesia,,Melanau,1437,False,False
melayu betawi,,34,meb,bew,{},-6.5,107.0,Papunesia,,Melayu Betawi,1432,False,False
mende,,108,mde,men,{},7.833333333,-11.5,Africa,,Mende,1419,False,False
menomini,,13,men,mez,{},45.5,-88.33333333,North America,,Menomini,1439,False,False
mentawai,,53,mnt,mwv,{},-1.5,99.0,Papunesia,,Mentawai,1527,False,False
mentuh tapuh,,137,mta,sdo,{},1.25,111.0,Papunesia,,Mentuh Tapuh,1587,False,False
menya,,73,mey,mcr,{},-7.25,146.0,Papunesia,,Menya,1441,False,False
meryam mir,,405,mer,ulk,{},-9.916666667,144.0833333,Papunesia,,Meryam Mir,1440,False,False
meyah,,403,mea,mej,{},-1.166666667,133.5,Papunesia,,Meyah,1431,False,False
mian,,368,mpt,mpt,{},-4.75,141.5,Papunesia,,Mian,1554,False,False
michif,,13,mcf,crg,{},52.0,-100.1666667,North America,,Michif,1409,False,False
micmac,,13,mic,mic,{},45.0,-63.0,North America,,Micmac,1459,False,False
midob,,408,mid,mei,{},15.08333333,26.25,Africa,,Midob,1460,False,False
mien,,292,mie,ium,{},25.0,111.0,Eurasia,,Mien,1461,False,False
migama,,130,mig,mmy,{},12.16666667,19.83333333,Africa,,Migama,1462,False,False
miisiirii,,409,mii,tma,{},13.5,22.0,Africa,,Miisiirii,1463,False,False
miju,,76,mij,mxj,{},29.0,96.0,Eurasia,,Miju,1464,False,False
mikarew,,338,mkr,msy,{},-4.416666667,144.9166667,Papunesia,,Mikarew,1488,False,False
mikasuki,,8,mki,mik,{},32.0,-85.0,North America,,Mikasuki,1482,False,False
mikir,,33,mik,mjw,{},26.33333333,93.5,Eurasia,,Mikir,1465,False,False
milang,,76,mil,adi,{},28.5,95.25,Eurasia,,Milang,1466,False,False
mina,,109,hna,hna,{},10.33333333,13.83333333,Africa,,Mina,859,False,False
minangkabau,,14,min,min,{},-1.0,101.0,Papunesia,,Minangkabau,1467,False,False
minaveha,,25,mnv,mvn,{},-9.6,150.4666667,Papunesia,,Minaveha,1529,False,False
mingrelian,,272,mgl,xmf,{},42.5,42.0,Eurasia,,Mingrelian,1448,False,False
min southern,,204,hok,,{},25.0,118.0,Eurasia,,Min (Southern),866,False,False
miri hill,,76,mhl,mrg,{},27.91666667,93.83333333,Eurasia,,Miri (Hill):,1456,False,False
miriwung,,339,mir,mep,{},-15.66666667,129.0,Australia,,Miriwung,1468,False,False
mirniny,,117,mrj,nju,{},-31.0,129.0,Australia,,Mirniny,1565,False,False
mising,,76,msg,mrg,{},28.5,94.83333333,Eurasia,,Mising,1578,False,False
miskito,,410,mis,miq,{},14.0,-83.66666667,North America,,Miskito,1469,False,False
miskito coast english creole,,34,mce,bzj,{},16.25,-88.83333333,North America,,Mískito Coast English Creole,1408,False,False
mituku,,31,mit,zmq,{},-1.666666667,25.5,Africa,,Mituku,1470,False,False
miwok bodega,,402,mkb,csi,{},38.33333333,-123.0,North America,,Miwok (Bodega),1477,False,False
miwok central sierra,,402,mcs,csm,{},38.0,-120.3333333,North America,,Miwok (Central Sierra),1415,False,False
miwok lake,,402,mwl,lmw,{},38.91666667,-122.6666667,North America,,Miwok (Lake),1618,False,False
miwok northern sierra,,402,mwn,nsq,{},38.33333333,-120.6666667,North America,,Miwok (Northern Sierra),1619,False,False
miwok plains,,402,mwp,pmw,{},38.0,-121.0,North America,,Miwok (Plains),1621,False,False
miwok southern sierra,,402,mss,skd,{},37.5,-120.0,North America,,Miwok (Southern Sierra),1585,False,True
mixe ayutla,,401,mxx,mxp,{},17.08333333,-96.08333333,North America,,Mixe (Ayutla),1634,False,False
mixe coatlan,,401,mco,mco,{},16.91666667,-95.66666667,North America,,Mixe (Coatlán),1413,False,False
mixe tlahuitoltepec,,401,mth,mxp,{},17.08333333,-96.16666667,North America,,Mixe (Tlahuitoltepec),1590,False,False
mixe totontepec,,401,mtp,mto,{},17.25,-96.0,North America,,Mixe (Totontepec),1595,False,False
mixtec alacatlatzala,,215,mxl,mim,{},17.25,-98.58333333,North America,,Mixtec (Alacatlatzala),1627,False,False
mixtec atatlahuca,,215,mxa,mib,{},17.0,-97.75,North America,,Mixtec (Atatlahuca),1622,False,False
mixtec ayutla,,215,mxt,miy,{},16.91666667,-99.16666667,North America,,Mixtec (Ayutla),1632,False,False
mixtec chalcatongo,,215,mxc,mig,{},17.05,-97.58333333,North America,,Mixtec (Chalcatongo),1623,True,True
mixtec chayuco,,215,mxu,mih,{},16.41666667,-97.83333333,North America,,Mixtec (Chayuco),1633,False,False
mixtec coatzospan,,215,mxz,miz,{},18.08333333,-96.58333333,North America,,Mixtec (Coatzospan),1636,False,False
mixtec jamiltepec,,215,mja,mxt,{},16.25,-97.83333333,North America,,Mixtec (Jamiltepec),1473,False,False
mixtec jicaltepec,,215,mxj,mio,{},16.33333333,-98.0,North America,,Mixtec (Jicaltepec),1626,False,False
mixtec molinos,,215,mxm,mig,{},17.0,-97.58333333,North America,,Mixtec (Molinos),1628,False,False
mixtec ocotepec,,215,mxo,mie,{},17.16666667,-97.75,North America,,Mixtec (Ocotepec),1629,False,False
mixtec penoles,,215,mxp,mil,{},17.08333333,-96.91666667,North America,,Mixtec (Peñoles),1630,False,False
mixtec san juan colorado,,215,mjc,mjc,{},16.5,-98.0,North America,,Mixtec (San Juan Colorado),1474,False,False
mixtec san miguel el grande,,215,mxg,mig,{},17.05,-97.56666667,North America,,Mixtec (San Miguel el Grande),1625,False,False
mixtec silacayoapan,,215,mxs,mks,{},17.5,-98.16666667,North America,,Mixtec (Silacayoapan),1631,False,False
mixtec yosondua,,215,mxy,mpm,{},16.91666667,-97.58333333,North America,,Mixtec (Yosondúa),1635,False,False
miya,,67,miy,mkf,{},10.91666667,9.666666667,Africa,,Miya,1471,False,False
mizo,,33,miz,lus,{},23.16666667,92.83333333,Eurasia,,Mizo,1472,False,False
mlabri minor,,349,mlm,mra,{},18.5,101.0,Eurasia,,Mlabri (Minor),1500,False,False
moca,,267,moc,moy,{},7.583333333,35.5,Africa,,Moca,1534,False,False
mochica,,400,mcc,,{},-7.5,-79.33333333,South America,,Mochica,1406,False,False
mocovi,,6,mcv,moc,{},-28.0,-60.5,South America,,Mocoví,1416,False,False
mofugudur,,109,mof,mif,{},10.5,14.0,Africa,,Mofu-Gudur,1536,False,False
moghol,,110,mog,mhj,{},35.0,62.0,Eurasia,,Moghol,1537,False,False
mohawk,,222,moh,moh,{},43.5,-74.25,North America,,Mohawk,1538,False,False
mojave,,183,moj,mov,{},34.66666667,-114.5833333,North America,,Mojave,1539,False,False
mokilese,,25,mok,mkj,{},6.666666667,159.75,Papunesia,,Mokilese,1540,False,False
mokilko,,130,mko,moz,{},11.91666667,18.08333333,Africa,,Mokilko,1486,False,False
molala,,415,mll,mbe,{},44.5,-122.5,North America,,Molala,1499,False,False
moldavian,,85,mol,ron,{},47.0,29.0,Eurasia,,Moldavian,1541,False,False
mombum,,417,mom,mso,{},-8.25,138.75,Papunesia,,Mombum,1542,False,False
momu,,263,fqs,fqs,{},-3.0,141.5833333,Papunesia,,Momu,686,False,False
momuna,,423,mqf,mqf,{},-4.833333333,139.25,Papunesia,,Momuna,1558,False,False
mon,,418,mon,mnw,{},14.83333333,100.5,Eurasia,,Mon,1543,False,False
mondunga,,107,mga,ndt,{},2.25,21.5,Africa,,Mondunga,1442,False,False
mongo,,31,mgo,lol,{},0.0,21.0,Africa,,Mongo,1450,False,False
mongol khamnigan,,110,mkh,,{},49.0,117.0,,,Mongol (Khamnigan),1481,False,False
mongondow,,30,mgd,mog,{},0.666666667,124.0,Papunesia,,Mongondow,1443,False,False
moni,,248,mni,mnz,{},-3.666666667,137.0,Papunesia,,Moni,1520,False,False
monoalu,,25,moa,mte,{},-7.05,155.75,Papunesia,,Mono-Alu,1533,False,False
mono in united states,,201,mno,mnr,{},38.0,-119.0,North America,,Mono (in United States),1524,False,False
montagnais,,13,mtg,moe,{},52.0,-65.0,North America,,Montagnais,1589,False,False
monumbo,,398,mbo,mxk,{},-4.25,145.0,Papunesia,,Monumbo,1399,False,False
moore,,144,moo,mos,{},12.83333333,-1.25,Africa,,Mooré,1544,False,False
mopan,,17,mop,mop,{},16.58333333,-88.66666667,North America,,Mopan,1545,False,False
mor,,63,mor,mhz,{},-2.95,135.75,Papunesia,,Mor,1546,False,False
moraori,,426,mri,mok,{},-8.583333333,140.6666667,Papunesia,,Moraori,1564,False,False
mordvin erzya,,416,moe,myv,{},53.0,45.5,Eurasia,,Mordvin (Erzya),1535,False,False
mordvin moksha,,416,mmo,mdf,{},54.0,44.0,Eurasia,,Mordvin (Moksha),1509,False,False
moro,,427,mro,mor,{},11.0,30.16666667,Africa,,Moro,1569,False,False
moru,,93,mou,mgd,{},4.75,29.75,Africa,,Moru,1549,False,False
moseten,,419,mos,cas,{},-14.75,-67.83333333,South America,,Mosetén,1547,False,False
motu,,25,mtu,meu,{},-9.333333333,147.0,Papunesia,,Motu,1598,False,False
motuna,,171,mot,siw,{},-6.616666667,155.4166667,Papunesia,,Motuna,1548,False,False
movima,,420,mov,mzp,{},-13.83333333,-65.66666667,South America,,Movima,1550,False,False
mpongwe,,31,mpo,mye,{},-1.25,9.5,Africa,,Mpongwe,1552,False,False
mpur,,422,mpu,akc,{},-0.75,133.25,Papunesia,,Mpur,1555,False,False
mudburra,,117,mdb,dmw,{},-17.33333333,132.0833333,Australia,,Mudburra,1418,False,False
mufian,,1,aoj,aoj,{},-3.5,143.0,Papunesia,,Mufian,120,False,False
muher,,4,muh,sgw,{},8.166666667,38.16666667,Africa,,Muher,1602,False,False
muinane,,156,mui,bmr,{},-1.0,-72.5,South America,,Muinane,1603,False,False
muisca,,429,msc,chb,{},5.0,-74.0,South America,,Muisca,1576,False,False
mulao,,237,mul,mlm,{},25.0,108.0,Eurasia,,Mulao,1604,False,False
mumuye,,431,mum,mzm,{},9.0,11.66666667,Africa,,Mumuye,1605,False,False
mun,,292,mnu,mji,{},19.0,110.0,Eurasia,,Mun,1528,False,False
muna,,124,mna,mnb,{},-5.0,122.5,Papunesia,,Muna,1515,False,False
mundang,,343,mdg,mua,{},9.666666667,14.5,Africa,,Mundang,1420,False,False
mundani,,31,mud,mnf,{},5.666666667,9.916666667,Africa,,Mundani,1600,False,False
mundari,,129,mun,unr,{},23.0,84.66666667,Eurasia,,Mundari,1606,False,True
mundu,,107,mdu,muh,{},4.5,30.0,Africa,,Mündü,1428,False,False
munduruku,,433,muu,myu,{},-7.0,-58.0,South America,,Mundurukú,1612,False,False
mungaka,,31,mgk,mhk,{},5.916666667,10.0,Africa,,Mungaka,1447,False,False
munsee,,13,mse,umu,{},41.5,-74.66666667,North America,,Munsee,1577,False,False
munzombo,,107,mnz,moj,{},3.0,18.41666667,Africa,,Munzombo,1532,False,False
muong,,432,muo,mtq,{},20.5,105.0833333,Eurasia,,Muong,1607,False,False
mupun,,67,mup,sur,{},9.5,8.833333333,Africa,,Mupun,1608,False,False
murik,,185,mrk,mtf,{},-3.833333333,144.25,Papunesia,,Murik,1566,False,False
murle,,140,mrl,mur,{},6.5,33.5,Africa,,Murle,1567,False,True
murrinhpatha,,421,mpa,mwf,{},-14.66666667,129.6666667,Australia,,Murrinh-Patha,1551,False,False
mursi,,140,mur,muz,{},5.583333333,36.08333333,Africa,,Mursi,1609,False,False
muruwari,,113,mrw,zmu,{},-28.75,147.0,Australia,,Muruwari,1575,False,False
musgu,,109,mgu,mug,{},10.83333333,14.91666667,Africa,,Musgu,1452,False,False
musom,,25,msm,msu,{},-6.583333333,147.0,Papunesia,,Musom,1582,False,False
musqueam,,197,msq,hur,{},49.16666667,-123.0,North America,,Musqueam,1584,False,False
mussau,,25,mus,emi,{},-1.45,149.6166667,Papunesia,,Mussau,1610,False,False
mutsun,,212,mut,css,{},36.83333333,-121.5,North America,,Mutsun,1611,False,False
muyuw,,25,muy,myw,{},-9.083333333,152.75,Papunesia,,Muyuw,1613,False,False
mwera,,31,mwe,mwe,{},-9.0,39.0,Africa,,Mwera,1617,False,False
mwotlap,,25,mwo,mlv,{},-13.58333333,167.5833333,Papunesia,,Mwotlap,1620,False,False
nabak,,145,nab,naf,{},-6.416666667,147.0,Papunesia,,Nabak,1650,False,False
nadeb,,227,nad,mbj,{},-1.0,-66.5,South America,,Nadëb,1651,False,False
nadroga,,25,ndr,fij,{},-18.08333333,177.4166667,Papunesia,,Nadroga,1684,False,False
nafaanra,,243,naf,nfr,{},8.0,-2.583333333,Africa,,Nafaanra,1652,False,False
naga mao,,33,nma,nbi,{},25.5,94.33333333,Eurasia,,Naga (Mao),1747,False,False
naga pidgin,,34,npn,nag,{},25.66666667,94.0,Eurasia,,Naga Pidgin,1772,False,False
naga tangkhul,,33,ngt,nmf,{},25.0,94.5,Eurasia,,Naga (Tangkhul),1711,False,False
nagatman,,436,nag,nce,{},-3.75,141.5,Papunesia,,Nagatman,1653,False,False
naga zeme,,33,nze,nzm,{},25.16666667,93.5,Eurasia,,Naga (Zeme),1811,False,False
nahali,,437,nah,nll,{},19.75,77.83333333,Eurasia,,Nahali,1654,False,False
nahuatl central,,450,nhc,nhn,{},19.0,-98.25,North America,,Nahuatl (Central),1717,False,False
nahuatl huasteca,,450,nhh,"nhe, nhw",{},22.0,-99.0,North America,,Nahuatl (Huasteca),1718,False,False
nahuatl huauchinango,,450,nhu,,{},20.16666667,-98.08333333,,,Nahuatl (Huauchinango),1723,False,False
nahuatl mecayapan isthmus,,450,nmi,nhx,{},18.25,-94.83333333,North America,,Nahuatl (Mecayapan Isthmus),1750,False,False
nahuatl michoacan,,450,nhm,ncl,{},18.5,-103.0,North America,,Nahuatl (Michoacán),1719,False,False
nahuatl milpa alta,,450,nmp,,{},19.25,-99.16666667,,,Nahuatl (Milpa Alta),1752,False,False
nahuatl north puebla,,450,nhn,ncj,{},20.0,-98.25,North America,,Nahuatl (North Puebla),1720,False,False
nahuatl pajapan,,450,npa,nhp,{},18.25,-94.75,North America,,Nahuatl (Pajapan),1769,False,False
nahuatl pochutla,,450,nhp,,{},15.75,-96.5,North America,,Nahuatl (Pochutla),1721,False,False
nahuatl sierra de zacapoaxtla,,450,nsz,azz,{},19.58333333,-97.33333333,North America,,Nahuatl (Sierra de Zacapoaxtla),1782,False,False
nahuatl tetelcingo,,450,nht,nhg,{},19.66666667,-99.0,North America,,Nahuatl (Tetelcingo),1722,False,True
nahuatl xalitla,,450,nhx,ngu,{},18.0,-99.5,North America,,Nahuatl (Xalitla),1724,False,False
