ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
udihe,,258,udh,ude,{},47.66666667,136.25,Eurasia,,Udihe,2416,FALSE,FALSE
udmurt,,359,udm,udm,{},57.5,52.5,Eurasia,,Udmurt,2418,FALSE,FALSE
ugandan sign language,,23,ugs,ugn,{},1,32.5,Africa,,Ugandan Sign Language,2419,FALSE,FALSE
ukrainian,,141,ukr,ukr,{},49,33,Eurasia,,Ukrainian,2421,FALSE,FALSE
ulcha,,258,ulc,ulc,{},52.25,140.3333333,Eurasia,,Ulcha,2423,FALSE,FALSE
uldeme,,109,uld,udl,{},10.95,14.11666667,Africa,,Uldeme,2424,FALSE,FALSE
ulithian,,25,uli,uli,{},9.916666667,139.5833333,Papunesia,,Ulithian,2425,FALSE,FALSE
uma,,124,uma,ppk,{},-1.833333333,120,Papunesia,,Uma,2426,FALSE,FALSE
umaua,,45,umu,cbd,{},1,-72,South America,,Umaua,2429,FALSE,FALSE
umbu ungu,,221,kgl,ubu,{},-6,144,Papunesia,,Umbu Ungu,1049,FALSE,FALSE
umbundu,,31,umb,umb,{},-12.5,15,Africa,,UMbundu,2427,FALSE,FALSE
umpila,,35,ump,ump,{},-13.5,143.5,Australia,,Umpila,2428,FALSE,FALSE
una,,247,una,mtg,{},-4.666666667,140,Papunesia,,Una,2430,FALSE,TRUE
unami,,13,unm,unm,{},40,-75.16666667,North America,,Unami,2432,FALSE,FALSE
ungarinjin,,280,ung,ung,{},-16.33333333,126,Australia,,Ungarinjin,2431,FALSE,TRUE
upper kuskokwim,,37,uku,kuu,{},63,-157,North America,,Upper Kuskokwim,2422,FALSE,FALSE
ura,,25,ura,uur,{},-18.66666667,169.0833333,Papunesia,,Ura,2433,FALSE,FALSE
uradhi,,35,uhi,urf,{},-11.91666667,142.4166667,Australia,,Uradhi,2420,FALSE,FALSE
urak lawoi,,14,url,urk,{},8,98.33333333,Eurasia,,Urak Lawoi',2438,FALSE,FALSE
urarina,,532,urn,ura,{},-4.5,-75.5,South America,,Urarina,2440,FALSE,FALSE
urat,,92,urt,urt,{},-3.666666667,142.8333333,Papunesia,,Urat,2441,FALSE,FALSE
urdu,,84,urd,urd,{},25,67,Eurasia,,Urdu,2434,FALSE,FALSE
urhobo,,149,urh,urh,{},5.583333333,6,Africa,,Urhobo,2435,FALSE,FALSE
urim,,531,uri,uri,{},-3.583333333,142.6666667,Papunesia,,Urim,2436,FALSE,FALSE
uru,,213,uru,ure,{},-16.75,-69,South America,,Uru,2442,FALSE,FALSE
urubu sign language,,23,usl,uks,{},-2.333333333,-46,South America,,Urubú Sign Language,2444,FALSE,FALSE
urubukaapor,,16,urk,urb,{},-2.333333333,-46.5,South America,,Urubú-Kaapor,2437,FALSE,TRUE
urum,,83,urm,uum,{},47.11666667,37.55,Eurasia,,Urum,2439,FALSE,FALSE
usan,,57,usa,wnu,{},-4.833333333,145.1666667,Papunesia,,Usan,2443,FALSE,TRUE
usarufa,,28,usr,usa,{},-6.416666667,145.5833333,Papunesia,,Usarufa,2445,FALSE,FALSE
ute,,201,ute,ute,{},39,-109,North America,,Ute,2446,FALSE,FALSE
uyghur,,83,uyg,uig,{},40,80,Eurasia,,Uyghur,2447,FALSE,FALSE
uzbek,,83,uzb,"uzn, uzs",{},39,66,Eurasia,,Uzbek,2448,FALSE,FALSE
uzbek northern,,83,uzn,uzn,{},40.66666667,66.5,Eurasia,,Uzbek (Northern),2449,FALSE,FALSE
vafsi,,138,vaf,vaf,{},34.66666667,49.91666667,Eurasia,,Vafsi,2450,FALSE,FALSE
vagla,,159,vag,vag,{},9.416666667,-2.416666667,Africa,,Vagla,2451,FALSE,FALSE
vai,,108,vai,vai,{},6.916666667,-11.25,Africa,,Vai,2452,FALSE,FALSE
vasavi,,84,vas,vas,{},24.5,71.5,Eurasia,,Vasavi,2453,FALSE,FALSE
vata,,41,vat,dic,{},5.833333333,-5.416666667,Africa,,Vata,2454,FALSE,FALSE
vedda,,84,ved,ved,{},7,81,Eurasia,,Vedda,2455,FALSE,FALSE
venda,,31,ven,ven,{},-22,30,Africa,,Venda,2456,FALSE,FALSE
veps,,256,vep,vep,{},60,35,Eurasia,,Veps,2457,FALSE,FALSE
vietnamese,,432,vie,vie,{},10.5,106.5,Eurasia,,Vietnamese,2458,TRUE,TRUE
vili,,31,vif,vif,{},-5.5,14,Africa,,Vili,2459,FALSE,FALSE
vinmavis,,25,vnm,vnm,{},-16.16666667,167.4166667,Papunesia,,Vinmavis,2462,FALSE,FALSE
vlaamse gebarentaal,,23,vla,vgt,{},51,4,Eurasia,,Vlaamse Gebarentaal,2461,FALSE,FALSE
votic,,256,vot,vot,{},59.5,30,Eurasia,,Votic,2463,FALSE,FALSE
waama,,144,wwa,wwa,{},10.58333333,1.666666667,Africa,,Waama,2536,FALSE,FALSE
wagawaga,,113,wkw,wkw,{},-26.5,152.5,Australia,,Wagawaga,2496,FALSE,FALSE
wagiman,,533,wag,waq,{},-14,131.25,Australia,,Wagiman,2464,FALSE,FALSE
wahgi,,221,wah,"wgi, whg",{},-5.833333333,144.7166667,Papunesia,,Wahgi,2465,FALSE,FALSE
wai wai,,45,wai,waw,{},1,-59,South America,,Wai Wai,2466,FALSE,FALSE
waigali,,370,wgl,wbk,{},35,71.25,Eurasia,,Waigali,2489,FALSE,FALSE
waimaha,,150,bno,bao,{},0.333333333,-70.25,South America,,Waimaha,314,FALSE,FALSE
wakhi,,138,wak,wbl,{},36.5,72,Eurasia,,Wakhi,2467,FALSE,FALSE
wallisian,,25,wll,wls,{},-13.3,-176.2,Papunesia,,Wallisian,2498,FALSE,FALSE
walman,,92,wal,van,{},-3.216666667,142.5,Papunesia,,Walman,2468,FALSE,FALSE
walmatjari,,117,wlm,wmt,{},-19.5,125.75,Australia,,Walmatjari,2499,FALSE,FALSE
wambaya,,534,wam,wmb,{},-18.66666667,135.75,Australia,,Wambaya,2469,FALSE,TRUE
wambon,,38,wbn,wms,{},-5.5,140.4166667,Papunesia,,Wambon,2478,FALSE,FALSE
wambule,,88,wme,wme,{},29.25,85.91666667,Eurasia,,Wambule,2504,FALSE,FALSE
wan,,136,wna,wan,{},7.833333333,-5.866666667,Africa,,Wan,2508,FALSE,FALSE
wangkangurru,,9,wgg,wgg,{},-27,137,Australia,,Wangkangurru,2488,FALSE,FALSE
wangkumara,,9,wan,xwk,{},-27.33333333,143,Australia,,Wangkumara,2470,FALSE,FALSE
wanman,,117,wbt,wbt,{},-22,123,Australia,,Wanman,2479,FALSE,FALSE
wantoat,,145,wnt,wnc,{},-6.166666667,146.5,Papunesia,,Wantoat,2510,FALSE,FALSE
waorani,,535,wao,auc,{},-1,-76.5,South America,,Waorani,2471,FALSE,FALSE
wapishana,,542,wps,wap,{},2.666666667,-60,South America,,Wapishana,2517,FALSE,FALSE
wappo,,536,wap,wao,{},38.5,-122.5,North America,,Wappo,2472,FALSE,FALSE
warao,,543,wra,wba,{},9.333333333,-61.66666667,South America,,Warao,2518,TRUE,TRUE
waray in australia,,546,wry,wrz,{},-13.16666667,131.25,Australia,,Waray (in Australia),2530,FALSE,FALSE
waraywaray,,30,wwy,war,{},12,125,Papunesia,,Waray-Waray,2538,FALSE,FALSE
wardaman,,544,wrd,wrr,{},-15.5,131,Australia,,Wardaman,2520,FALSE,TRUE
warekena,,152,wrk,gae,{},1.5,-67.5,South America,,Warekena,2522,FALSE,FALSE
warembori,,63,wrm,wsa,{},-1.666666667,137.5833333,Papunesia,,Warembori,2524,FALSE,FALSE
wari,,537,war,pav,{},-11.33333333,-65,South America,,Wari',2473,TRUE,TRUE
waris,,61,wrs,wrs,{},-3.166666667,141,Papunesia,,Waris,2527,FALSE,FALSE
warlpiri,,117,wrl,wbp,{},-20,132.3333333,Australia,,Warlpiri,2523,FALSE,FALSE
warluwara,,117,wlw,wrb,{},-22,138.5,Australia,,Warluwara,2501,FALSE,FALSE
warndarang,,545,wrn,wnd,{},-14.41666667,135.5833333,Australia,,Warndarang,2525,FALSE,FALSE
waropen,,63,wrp,wrp,{},-2.333333333,136.5833333,Papunesia,,Waropen,2526,FALSE,FALSE
warrgamay,,35,wrg,wgy,{},-18.58333333,146.0833333,Australia,,Warrgamay,2521,FALSE,FALSE
warrnambool,,113,wrb,,{},-38.25,142.5,Australia,,Warrnambool,2519,FALSE,FALSE
warrongo,,35,wgu,wrg,{},-18,145,Australia,,Warrongo,2490,FALSE,FALSE
warrwa,,161,wrw,wwr,{},-17.5,123.5,Australia,,Warrwa,2529,FALSE,FALSE
warumungu,,117,wru,wrm,{},-19.5,134.5,Australia,,Warumungu,2528,FALSE,FALSE
washo,,538,was,was,{},39.25,-120,North America,,Washo,2474,FALSE,FALSE
waskia,,57,wsk,wsk,{},-4.5,146,Papunesia,,Waskia,2531,FALSE,FALSE
watam,,327,wtm,wax,{},-3.916666667,144.5,Papunesia,,Watam,2533,FALSE,FALSE
wathawurrung,,113,wth,,{},-38,144,Australia,,Wathawurrung,2532,FALSE,FALSE
watjarri,,117,wat,wbv,{},-26,117.5,Australia,,Watjarri,2475,FALSE,FALSE
waunana,,178,wau,noa,{},4,-77,South America,,Waunana,2476,FALSE,FALSE
waura,,473,wur,wau,{},-13,-53,South America,,Waurá,2535,FALSE,FALSE
wayampi,,16,way,oym,{},1,-52,South America,,Wayampi,2477,FALSE,FALSE
wayana,,45,wyn,way,{},3.25,-54.16666667,South America,,Wayana,2540,FALSE,FALSE
wedau,,25,wed,wed,{},-10.16666667,150.1666667,Papunesia,,Wedau,2483,FALSE,FALSE
welsh,,162,wel,cym,{},52,-3,Eurasia,,Welsh,2484,FALSE,FALSE
welsh colloquial,,162,wec,cym,{},52.75,-3.5833,Eurasia,,Welsh (Colloquial),2482,FALSE,FALSE
wembawemba,,113,wem,,{},-35.33333333,144,,,Wembawemba,2485,FALSE,FALSE
wemenugbe,,5,wmn,wem,{},6.666666667,2.5,Africa,,Wéménugbé,2505,FALSE,FALSE
weri,,347,wer,wer,{},-7.75,146.9166667,Papunesia,,Weri,2486,FALSE,FALSE
west makian,,277,wma,mqs,{},0.5,127.5833333,Papunesia,,West Makian,2503,FALSE,FALSE
western desert ooldea,,117,wdo,,{},-30.5,132,,,Western Desert (Ooldea),2481,FALSE,FALSE
wetan,,49,wet,lex,{},-8.166666667,128,Papunesia,,Wetan,2487,FALSE,FALSE
wichi,,193,wch,mzh,{},-22.5,-62.58333333,South America,,Wichí,2480,TRUE,TRUE
wichita,,44,wic,wic,{},33.33333333,-97.33333333,North America,,Wichita,2491,TRUE,TRUE
wik munkan,,35,wmu,wim,{},-13.91666667,141.75,Australia,,Wik Munkan,2506,FALSE,FALSE
wik ngathana,,35,wn,wig,{},-13.91666667,141.5,Australia,,Wik Ngathana,2507,FALSE,FALSE
wikchamni,,539,wik,yok,{},36.41666667,-119.0833333,North America,,Wikchamni,2492,FALSE,FALSE
winnebago,,142,wnb,win,{},43.5,-88.5,North America,,Winnebago,2509,FALSE,FALSE
wintu,,475,win,wnw,{},41,-122.5,North America,,Wintu,2493,FALSE,FALSE
wirangu,,9,wir,wgu,{},-32,134,Australia,,Wirangu,2494,FALSE,FALSE
wiyot,,540,wiy,wiy,{},40.83333333,-124.1666667,North America,,Wiyot,2495,FALSE,FALSE
wobe,,41,wob,wob,{},7.416666667,-7.333333333,Africa,,Wobe,2511,FALSE,FALSE
wogamusin,,3,wog,wog,{},-4.25,142.3333333,Papunesia,,Wogamusin,2512,FALSE,FALSE
woisika,,12,woi,woi,{},-8.25,124.8333333,Papunesia,,Woisika,2513,FALSE,FALSE
woiwurrung,,113,wwr,,{},-37.5,145.5,Australia,,Woiwurrung,2537,FALSE,FALSE
wolaytta,,267,wly,wal,{},6.833333333,37.75,Africa,,Wolaytta,2502,FALSE,FALSE
woleaian,,25,wol,woe,{},7.333333333,143.8333333,Papunesia,,Woleaian,2514,FALSE,FALSE
wolio,,124,wlo,wlo,{},-5.5,122.75,Papunesia,,Wolio,2500,FALSE,FALSE
wolof,,541,wlf,wol,{},15.25,-16,Africa,,Wolof,2497,FALSE,FALSE
womo,,472,wom,,{},-2.916666667,141.8333333,Papunesia,,Womo,2515,FALSE,FALSE
worora,,280,wor,wro,{},-15.66666667,124.6666667,Australia,,Worora,2516,FALSE,FALSE
wu,,204,wuc,wuu,{},31.66666667,119.9166667,Eurasia,,Wu,2534,FALSE,FALSE
wyandot,,222,wya,wya,{},44.33333333,-77.5,North America,,Wyandot,2539,FALSE,FALSE
xam,,547,xam,xam,{},-31,21,Africa,,/Xam,2541,FALSE,FALSE
xaracuu,,25,xar,ane,{},-21.66666667,166,Papunesia,,Xârâcùù,2542,FALSE,FALSE
xasonga,,108,xas,kao,{},14.25,-10.5,Africa,,Xasonga,2543,FALSE,FALSE
xavante,,75,xav,xav,{},-15,-52.5,South America,,Xavánte,2544,FALSE,FALSE
xerente,,75,xer,xer,{},-10,-48.16666667,South America,,Xerénte,2546,FALSE,FALSE
xhosa,,31,xho,xho,{},-32,27,Africa,,Xhosa,2547,FALSE,FALSE
xiriana,,104,bah,xir,{},2.666666667,-62.5,,,Xiriana,203,FALSE,FALSE
xokleng,,75,xok,xok,{},-24.5,-50,South America,,Xokleng,2549,FALSE,FALSE
xoo,,547,xoo,nmn,{},-24,21.5,Africa,,!Xóõ,2550,FALSE,FALSE
xun ekoka,,321,xun,knw,{},-19.66666667,18,Africa,,!Xun (Ekoka),2551,FALSE,FALSE
yagaria,,28,ygr,ygr,{},-6.333333333,145.4166667,Papunesia,,Yagaria,2581,FALSE,FALSE
yaghnobi,,138,ygn,yai,{},39,69,Eurasia,,Yaghnobi,2580,FALSE,FALSE
yagua,,548,yag,yad,{},-3.5,-72,South America,,Yagua,2552,TRUE,TRUE
yahgan,,549,yah,yag,{},-55,-68,South America,,Yahgan,2553,FALSE,FALSE
yaka,,31,yak,yaf,{},-7,17.5,Africa,,Yaka,2554,FALSE,FALSE
yakan,,106,ykn,yka,{},6.5,122,Papunesia,,Yakan,2591,FALSE,FALSE
yakoma,,107,ykm,yky,{},4.416666667,18.41666667,Africa,,Yakoma,2590,FALSE,FALSE
yakut,,83,ykt,sah,{},62,130,Eurasia,,Yakut,2594,FALSE,FALSE
yalarnnga,,35,ylr,ylr,{},-22,140,Australia,,Yalarnnga,2598,FALSE,FALSE
yale kosarek,,247,yal,kkl,{},-4.083333333,139.5,Papunesia,,Yale (Kosarek),2555,FALSE,FALSE
yali,,236,yli,yli,{},-4,139.3333333,Papunesia,,Yali,2596,FALSE,FALSE
yamba,,31,yba,yam,{},6.416666667,11.08333333,Africa,,Yamba,2566,FALSE,FALSE
yamdena,,49,ymd,jmd,{},-7.5,131.5,Papunesia,,Yamdena,2600,FALSE,FALSE
yami,,310,ymi,tao,{},22,121.5,Papunesia,,Yami,2601,FALSE,FALSE
yaminahua,,55,yam,yaa,{},-8,-73,South America,,Yaminahua,2556,FALSE,FALSE
yamphu,,88,ybi,ybi,{},27.58333333,87.33333333,Eurasia,,Yamphu,2567,FALSE,FALSE
yana,,550,yan,ynn,{},40.5,-122,North America,,Yana,2557,FALSE,FALSE
yankuntjatjara,,117,ynk,kdd,{},-27,132,Australia,,Yankuntjatjara,2605,FALSE,FALSE
yanomami,,496,ynm,wca,{},2.333333333,-63,South America,,Yanomámi,2606,FALSE,FALSE
yansi,,31,yns,yns,{},-3.833333333,18,Africa,,Yansi,2607,FALSE,FALSE
yanyuwa,,117,yny,jao,{},-16.41666667,137.1666667,Australia,,Yanyuwa,2608,FALSE,FALSE
yao in malawi,,31,yao,yao,{},-14.5,35.5,Africa,,Yao (in Malawi),2558,FALSE,FALSE
yapese,,551,yap,yap,{},9.583333333,138.1666667,Papunesia,,Yapese,2559,FALSE,FALSE
yaqay,,154,yqy,jaq,{},-6.583333333,139.25,Papunesia,,Yaqay,2612,FALSE,FALSE
yaqui,,435,yaq,yaq,{},27.5,-110.25,North America,,Yaqui,2560,TRUE,TRUE
yareba,,552,yar,yrb,{},-9.5,148.5,Papunesia,,Yareba,2561,FALSE,FALSE
yaruro,,559,yrr,yae,{},7,-68,South America,,Yaruro,2615,FALSE,FALSE
yavapai,,183,yav,yuf,{},34,-113.3333333,North America,,Yavapai,2562,FALSE,FALSE
yawa,,553,yaw,yva,{},-1.75,136.25,Papunesia,,Yawa,2563,FALSE,FALSE
yawelmani,,539,ywl,yok,{},35.41666667,-119,North America,,Yawelmani,2629,FALSE,FALSE
yawuru,,161,ywr,ywr,{},-18,122.5,Australia,,Yawuru,2630,FALSE,FALSE
yay,,237,yay,pcc,{},22.41666667,104.75,Eurasia,,Yay,2564,FALSE,FALSE
yaygir,,113,yyg,,{},-29.66666667,153,Australia,,Yaygir,2631,FALSE,FALSE
yazgulyam,,138,yaz,yah,{},38.5,71.5,Eurasia,,Yazgulyam,2565,FALSE,FALSE
yazva,,359,yzv,kpv,{},65,55,Eurasia,,Yazva,2633,FALSE,FALSE
yei,,353,yei,jei,{},-7.916666667,140.9166667,Papunesia,,Yei,2574,FALSE,FALSE
yeli dnye,,554,yel,yle,{},-11.36666667,154.1666667,Papunesia,,Yelî Dnye,2575,FALSE,FALSE
yelmek,,412,ylm,jel,{},-7.666666667,139.1666667,Papunesia,,Yelmek,2597,FALSE,FALSE
yemba,,31,yem,ybb,{},5.416666667,10.08333333,Africa,,Yemba,2576,FALSE,FALSE
yemsa,,267,yms,jnj,{},7.833333333,37.33333333,Africa,,Yemsa,2602,FALSE,FALSE
yessanmayo,,407,yes,yss,{},-4.166666667,142.5833333,Papunesia,,Yessan-Mayo,2577,FALSE,FALSE
yeyi,,31,yey,yey,{},-20,23.5,Africa,,Yeyi,2578,FALSE,FALSE
yi wudingluquan,,20,yiw,ywq,{},25.5,102.5,Eurasia,,Yi (Wuding-Luquan),2588,FALSE,FALSE
yiddish,,27,ydd,"ydd, yih",{},52,23,Eurasia,,Yiddish,2572,FALSE,FALSE
yiddish bessarabian,,27,ydb,ydd,{},47,28.5,Eurasia,,Yiddish (Bessarabian),2571,FALSE,FALSE
yiddish lithuanian,,27,ylt,ydd,{},55,25,Eurasia,,Yiddish (Lithuanian),2599,FALSE,FALSE
yiddish lodz,,27,ydl,ydd,{},51.75,19.41666667,Eurasia,,Yiddish (Lodz),2573,FALSE,FALSE
yidiny,,35,yid,yii,{},-17,145.75,Australia,,Yidiny,2583,FALSE,TRUE
yil,,92,yil,yll,{},-3.533333333,142.15,Papunesia,,Yil,2584,FALSE,FALSE
yimas,,185,yim,yee,{},-4.666666667,143.55,Papunesia,,Yimas,2585,FALSE,TRUE
yindjibarndi,,117,yin,yij,{},-21.75,117.9166667,Australia,,Yindjibarndi,2586,FALSE,FALSE
yingkarta,,117,yng,yia,{},-25.16666667,114.8333333,Australia,,Yingkarta,2604,FALSE,FALSE
yir yoront,,35,yir,yyr,{},-14.83333333,141.8333333,Australia,,Yir Yoront,2587,FALSE,FALSE
yokuts yaudanchi,,539,yok,yok,{},36.08333333,-119.0833333,North America,,Yokuts (Yaudanchi),2609,FALSE,FALSE
yorta yorta,,113,yyo,,{},-36,146,Australia,,Yorta Yorta,2632,FALSE,FALSE
yoruba,,306,yor,yor,{},8,4.333333333,Africa,,Yoruba,2610,TRUE,TRUE
yucatec,,17,yct,yua,{},20,-89,North America,,Yucatec,2570,FALSE,FALSE
yuchi,,560,yuc,yuc,{},35.75,-86.75,North America,,Yuchi,2621,FALSE,TRUE
yucuna,,15,ycn,ycn,{},-0.75,-71,South America,,Yucuna,2569,FALSE,FALSE
yugh,,335,yug,yug,{},61,90,Eurasia,,Yugh,2622,FALSE,FALSE
yukaghir kolyma,,556,yko,yux,{},65.75,150.8333333,Eurasia,,Yukaghir (Kolyma),2592,FALSE,TRUE
yukaghir tundra,,556,ytu,ykg,{},69,155,Eurasia,,Yukaghir (Tundra),2620,FALSE,FALSE
yuki,,555,yki,yuk,{},39.66666667,-123.5,North America,,Yuki,2589,FALSE,FALSE
yukpa,,45,ykp,yup,{},10.16666667,-72.75,South America,,Yukpa,2593,FALSE,FALSE
yukulta,,329,yuk,gcd,{},-17.33333333,138.8333333,Australia,,Yukulta,2623,FALSE,FALSE
yulparija,,117,ylb,mpj,{},-21,124,Australia,,Yulparija,2595,FALSE,FALSE
yulu,,103,yul,yul,{},8.5,25.25,Africa,,Yulu,2624,FALSE,FALSE
yupik central,,91,ypk,esu,{},59.5,-160,North America,,Yup'ik (Central),2611,FALSE,TRUE
yupik chevak,,91,ych,esu,{},61.5,-165.75,North America,,Yup'ik (Chevak),2568,FALSE,FALSE
yupik naukan,,91,yna,ynk,{},66,-172,Eurasia,,Yupik (Naukan),2603,FALSE,FALSE
yupik norton sound,,91,yun,esu,{},64,-161,North America,,Yup'ik (Norton Sound),2625,FALSE,FALSE
yupik siberian,,91,yus,ess,{},65,-173,Eurasia,,Yupik (Siberian),2627,FALSE,FALSE
yupik sirenik,,91,ysi,ysr,{},64.5,-174,Eurasia,,Yupik (Sirenik),2617,FALSE,FALSE
yupik st lawrence island,,91,ysl,ess,{},63.5,-170.5,Eurasia,,Yupik (St. Lawrence Island),2618,FALSE,FALSE
yuracare,,557,yrc,yuz,{},-16.58333333,-65.25,South America,,Yuracare,2613,FALSE,FALSE
yurimangi,,558,yrm,,{},3.833333333,-77,South America,,Yurimangí,2614,FALSE,FALSE
yurok,,561,yur,yur,{},41.33333333,-124,North America,,Yurok,2626,FALSE,TRUE
yurt tatar,,83,yta,nog,{},46.33333333,48.5,Eurasia,,Yurt Tatar,2619,FALSE,FALSE
yuruti,,150,yrt,yui,{},1,-70.41666667,South America,,Yuruti,2616,FALSE,FALSE
yuwaalaraay,,113,yuw,kld,{},-29.5,148,Australia,,Yuwaalaraay,2628,FALSE,FALSE
zande,,107,zan,zne,{},4,26,Africa,,Zande,2638,FALSE,FALSE
zaparo,,79,zpr,zro,{},-2,-76.33333333,South America,,Zaparo,2651,FALSE,FALSE
zapotec isthmus,,192,zai,zai,{},16.416667,-95,North America,,Zapotec (Isthmus),2635,FALSE,FALSE
zapotec ixtlan,,192,zpi,zpd,{},17.25,-96.5,North America,,Zapotec (Ixtlan),2650,FALSE,FALSE
zapotec juarez,,192,zaj,zaa,{},17.5,-96.58333333,North America,,Zapotec (Juárez),2636,FALSE,FALSE
zapotec mitla,,192,zap,zaw,{},16.8,-96.25,North America,,Zapotec (Mitla),2639,FALSE,FALSE
zapotec mixtepec,,192,zam,zpm,{},16.33333333,-96.33333333,North America,,Zapotec (Mixtepec),2637,FALSE,FALSE
zapotec quiegolani,,192,zaq,zpi,{},16.16666667,-96.08333333,North America,,Zapotec (Quiegolani),2640,FALSE,FALSE
zapotec san lucas quiavini,,192,zsq,zab,{},16.9,-96.46666667,North America,,Zapotec (San Lucas Quiaviní),2657,FALSE,FALSE
zapotec texmelucan,,192,zte,zpz,{},16.5,-97.16666667,North America,,Zapotec (Texmelucan),2658,FALSE,FALSE
zapotec yatzachi,,192,zya,zav,{},17.2,-96.2,North America,,Zapotec (Yatzachi),2661,FALSE,FALSE
zapotec zoogocho,,192,zzo,zpq,{},17.25,-96.25,North America,,Zapotec (Zoogocho),2662,FALSE,FALSE
zarma,,333,zar,dje,{},13.83333333,2.166666667,Africa,,Zarma,2641,FALSE,FALSE
zayse,,267,zay,zay,{},5.916666667,37.33333333,Africa,,Zayse,2642,FALSE,FALSE
zazaki,,138,zaz,diq,{},39,41,Eurasia,,Zazaki,2643,FALSE,FALSE
zenaga,,114,zen,zen,{},17.33333333,-16,Africa,,Zenaga,2645,FALSE,FALSE
zhuang northern,,237,zhn,zgb,{},24,108,Eurasia,,Zhuang (Northern),2647,FALSE,FALSE
zimakani,,154,zim,zik,{},-7.433333333,141.4333333,Papunesia,,Zimakani,2648,FALSE,FALSE
zoque chimalapa,,401,zch,zoh,{},16.75,-94.75,North America,,Zoque (Chimalapa),2644,FALSE,FALSE
zoque copainala,,401,zqc,zoc,{},17,-93.25,North America,,Zoque (Copainalá),2652,TRUE,TRUE
zoque francisco leon,,401,zfl,zos,{},17.33333333,-93.25,North America,,Zoque (Francisco León),2646,FALSE,FALSE
zoque ostuacan,,401,zqo,zoc,{},17.41666667,-93.3,North America,,Zoque (Ostuacan),2653,FALSE,FALSE
zoque rayon,,401,zqr,zor,{},17.08333333,-93,North America,,Zoque (Rayon),2654,FALSE,FALSE
zulu,,31,zul,zul,{},-30,30,Africa,,Zulu,2659,TRUE,TRUE
zulu northern,,31,zno,zul,{},-28,31,Africa,,Zulu (Northern),2649,FALSE,FALSE
zulu southern,,31,zso,zul,{},-31,30,Africa,,Zulu (Southern),2656,FALSE,FALSE
zuni,,563,zun,zun,{},35.08333333,-108.8333333,North America,,Zuni,2660,FALSE,FALSE
